Ticker,31-Jan-22,30-Apr-22,31-Jul-22,31-Oct-22,31-Jan-23,30-Apr-23,31-Jul-23,31-Oct-23,31-Jan-24,30-Apr-24,31-Jul-24,31-Jan-25,30-Apr-25,31-Jul-25,31-Oct-25
CVGI,-32.977,-13.647,-53.179,-0.414,-3.723,32.935,16.461,-27.943,-9.011,-52.747,-45.583,22.80818923,75.19912111,73.94157302,58.77674825
CVGW,-58.154,-54.751,-11.722,-21.342,-10.845,-0.512,-25.072,-22.97,-20.013,-25.68797478,-20.17045168,-31.49874777,-28.76343752,-16.84667724,-13.93940202
CVI,-2.009165599,-7.363280293,-7.363280293,74.693,-12.14,4.273,-13.816,6.701,-15.327,-20.46,-44.855,-23.8041695,-28.89763343,2.844973494,11.56500395
CVII,-0.307,1.343,1.119,3.166,4.83,6.014,5.433,5.941,5.242,0.865,3.892472737,7.95509541,2.925562242,4.111808405,4.486356724
CVLG,-3.293,61.44,28.877,53.932,74.373,73.824,5.802,42.222,32.079,-8.522,29.644,49.50222517,34.85842018,33.84453067,31.40524355
CVLT,-12.017,-27.15,3.835,-7.216,4.799,32.923,3.346,47.324,90.213,108.243,147.823,201.620356,104.47432,85.81717107,71.87154459
CVLY,26.53,-5.963,-5.611,-1.539,-29.825,6,-3.691,3.908,20.33,8.524231219,11.80956737,75.10331219,50.83658008,47.13763024,32.82146339
CVM,-84.966,-53.821,-73.563,-52.753,-15.493,-65.947,28.986,-10.526,-25.997,-19.014,-19.56340202,-63.48230655,18.3147472,2.020985488,27.58124708
CVNA,-86.077,-90.047,-95.226,-92.003,-80.371,66.369,108.502,419.941,402.2,138.763,592.881,1086.743662,221.9713536,69.92755698,131.1680811
CVR,-1.841,3.271,-0.735,5.344,1.813,-6.136,-36.093,-44.005,-21.518,-39.838,13.069,-16.10338252,16.68154225,10.25246356,5.004125558
CVRX,56.305,-58.301,-34.229,113.06,95.058,109.375,9.314,42.265,14.331,-54.505,0.149,-20.61211759,22.83132853,15.13717168,13.05525584
CVS,23.977,24.316,0.477,-15.106,-30.317,-24.63,-28.998,-14.512,-21.634,-26.096,-10.359,-25.20992082,-2.033702704,2.660793704,6.124606389
CVU,-57.831,-62.857,17.391,251.429,218.476,312.088,116.1473879,116.1473879,116.1473879,116.1473879,116.1473879,201.5429425,132.0042314,88.23246312,60.99824159
CVV,-2.083,12.144,7.449,198.438,149.173,16.413,-11.602,41.37613724,41.37613724,41.37613724,43.95691358,8.925482231,13.73080222,21.17308795,34.73324559
CVX,53.724,49.304,59.572,20.082,-6.784,5.644,-17.871,-4.619,-2.116,-10.81,5.385,9.573651557,7.34543688,7.576947276,7.566387863
CW,5.957,22.787,27.544,32.41,18.116,35.938,22.104,31.66,52.307,44.406,68.866,110.8691317,26.63691834,24.38342969,4.763560705
CWAN,23.3518199,2.569,-25.289,-8.448,-17.708,26.289,10.232,3.176,34.631,35.25,54.236,78.60011004,65.55185034,69.91532237,75.15602624
CWBC,-1.375,-26.664,-14.035,12.114,-33.781,1.401,-14.554,-23.172,11.488,11.231,26.336,67.68719306,2.495429271,12.57693178,4.374055878
CWCO,-6.499,17.468,53.596,44.263,62.002,38.608,74.3,94.956,45.382,30.856,-19.332,52.90197186,-6.096714994,-1.693875628,1.556292264
CWEN,17.593,23.492,-5.136,-6.737,-8.74,-33.65,-34.775,-27.48,-6.814,14.356,21.959,18.70561064,28.38309137,30.40380499,29.96263122
CWH,-33.29,-30.524,-40.713,-21.562,-19.934,-8.177,-27.305,8.34,-6.122,-19.818,22.998,-12.77155074,21.95532289,25.10591512,22.92826323
CWK,-2.619,-15.397,-46.997,-43.858,-56.202,-35.516,-30.406,-22.958,24.407,25.293,105.835,104.1939004,50.30912466,17.28182754,-9.134483816
CWST,22.545,17.694,-7.507,2.785,8.22,-1.099,-2.032,19.043,15.681,31.726,24.561,21.88464343,17.47528662,21.43922273,14.69985976
CWT,-8.808,-5.276,-4.224,-1.688,5.176,-14.387,-16.803,-17.907,-4.336,5.896,6.76,10.42253259,34.72811487,36.63546888,34.96466889
CXDO,-53.458,-60.643,-60.208,-56.897,-38.153,-36.479,-23.913,185.867,149.446,129.714,241.714,399.7756218,167.3821226,142.7858761,123.3462654
CXT,4.165,2.136,-1.709,19.648,-50.308,-41.958,-47.697,-50.223,-16.82,-5.5,5.926,38.52954441,-5.591190496,22.54560561,23.16655369
CXW,51.58,-2.9,7.252,6.383,-30.192,-4.046,34.476,35.81,41.858,27.209,56.374,101.3267931,18.93556884,15.1591488,-0.601324453
CYAN,23.381,-7.285,-53.067,-56.506,-68.222,-69.107,-49.673,-42.735,-48.72,-40.52981858,-39.14824523,-33.36418583,-22.50336745,-14.52688031,-8.810204586
CYBR,3.879,2.344,-22.821,-6.202,18.432,8.194,15.276,77.056,76.869,62.7,68.085,229.9036146,384.4800771,363.6178633,151.9908243
CYCC,-79.381,-66.667,-76.23,-77.259,-60.19,-67.262,-86.667,-80.091,-76.926,-82.424,-82.328,-62.78481248,27.23848274,58.29777314,118.150087
CYCN,-65.596,-67.577,-80.495,-47.791,-70.24,-85.263,-79.641,-72.135,-54.3,7.786,-19.545,-76.9992155,-48.41147954,-51.46089156,-51.35031336
CYH,-18.304,-78.042,-75.773,-35.395,-55.071,66.216,-17.931,-63.476,16.921,-3.252,78.571,41.40054705,41.4189361,31.16089008,23.96537367
CYN,56.305,18.872,-87.932,-19.178,-75,-31.74,-73.724,-83.22,-83.003,-93.253,-75.335,-140.7448649,-54.55369861,-62.02857521,-62.83687308
CYRX,-60.737,-40.397,-78.389,-36.906,-13.074,-63.038,-37.222,-33.703,-41.751,-40.22,-29.027,-47.29428494,6.335627651,15.87363442,18.66546642
CYTH,-69.286,-64.773,-81.619,-64.762,-43.721,-41.129,9.701,44.144,-7.561,-18.493,-58.163,18.57558654,8.212152082,11.47565726,11.88890446
CYTK,57.078,62.854,-8.151,23.101,3.626,-38.827,-3.788,69.543,40.999,75.994,53.744,89.3302332,20.74196253,15.20586965,12.45490582
CZNC,-4.606,-2.956,-11.31,-11.156,-24.013,-1.525945112,-1.525945112,-1.525945112,-1.525945112,-1.525945112,7.797,9.736433218,8.760391817,13.73071014,-1.242986291
CZR,-0.715929043,-9.136118158,-9.136118158,-36.22,-33.695,19.946,-9.505,-22.856,-6.724,-36.148,13.512,-5.293715441,25.62253386,34.60711946,37.57705625
CZWI,1.163,-4.251,-4.436,-20.985,-32.874,-23.401,-29.148,-3.32,12.677,20.334,50.376,61.22190499,32.71959172,25.80974527,8.363906018
D,4.571,7.092,-12.283,-24.702,-31.973,-39.538,-31.566,-17.625,-4.581,12.66,28.407,20.17492006,28.85736727,22.72211334,15.53396879
DAC,39.614,10.126,39.07802033,39.07802033,39.07802033,39.07802033,14.441,29.733,34.427,18.454,22.613,86.89154946,62.39372557,72.08692827,74.56192032
DADA,-76.747,-74.98,-77.255,10.494,-2.933,-12.857,-23.464,-78.771,-65.577,-76.138,-66.667,-135.5671066,-46.76657237,-32.83428464,-26.02611664
DAIO,-43.195,-40.397,-24.288,13.825,46.592,5,-25.063,-28.543,-23.716,-38.889,-14.716,-40.08598985,18.36246285,40.1050979,54.01126459
DAKT,-23.671,-57.647,-47.251,-51.173,2.022,154.514,195.114,284.28,148.761,81.446,36.534,140.6765266,17.87924398,16.00407388,11.71491492
DAL,-12.388,-26.991,-25.957,-9.828,-18.649,60.64,15.701,6.314,101.368,41.30283884,136.1494533,322.8183884,553.3203549,275.7399638,445.5372143
DALN,-21.101,2.091,-31.667,-27.795,-35.465,-34.143,-13.008,-12.323,-0.665,-24.885,25.234,55.13563935,69.27553634,30.18176236,-1.210664283
DAN,-45.724,-33.526,-27.499,-20.154,-1.662,18.057,-21.273,-19.768,-19.366,-32.964,-33.518,-26.73152495,5.865527687,17.179727,21.37875285
DAO,-80.659,-58.656,-77.602,-47.86,-8.85,-29.637,1.01,-26.968,-8.967,-8.967,23.75,-12.99108358,-19.00741703,-27.31866246,-28.60278647
DAR,14.028,5.004,-2.509,-12.641,-16.71684987,-21.459,-51.29,-39.763,-33.404,-16.71684987,-5.182869783,-21.10271399,-4.031784688,13.85490333,29.09218353
DARE,-16.935,-28.235,-45.298,-28.859,-1.942,-41.387,-64.2,-53.758,-69.651,-59.212,-9.701,-189.6478961,-200.738699,-83.27686591,-15.38666575
DASH,-48.884,-58.781,-75.929,-47.096,-12.772,7.087,47.179,113.102,82.172,25.843,104.546,195.2723514,83.9745137,79.04372998,76.12260641
DATS,56.305,-88.626,-92.658,-77.341,-71.875,-58.864,-66.2,-74.781,-49.503,-72.968,46.154,-70.3597831,-35.95214795,-86.09644073,-40.1476463
DAVA,-28.78478568,-39.11,-51.18,-50.29,-44.22,-25.839,-25.594,-43.75,-41.96,-51.079,-50.718,-54.77806043,0.013083864,0.56727698,-1.116217646
DAVE,-70.534,-94.863,-96.781,-96.952,-94.752,-59.794,-42.578,-56.58070093,-56.58070093,-56.58070093,-50.32056688,-21.7570315,-4.807887348,17.01190956,40.84430901
DAWN,56.305,-20.335,-21.547,50.123,108.201,-39.511,-37.423,-14.76,-23.592,5.478564492,8.397514869,-2.675355083,25.5842771,12.26364298,7.548228607
DAY,-31.268,-41.22,-51.681,-1.221,2.237,13.984,4.665,-1.347,2.061,-11.522,8.081,-1.494869385,8.033520191,7.617205818,8.063407503
DBGI,-95.464,-94.105,-99.124,-97.064,-98.097,-97.462,-94.993,-89.034,-107.147,-89.775,-96.573,-175.0475352,-92.72059069,-92.38804622,-92.435669
DBI,-13.04989607,-24.68134205,17.655,-25.955,-32.02,-43.648,-25.791,-25.35,-29.499,1.734,-59.4,-24.53942054,-13.68507003,3.321779979,13.23932939
DBRG,-11.97,-21.857,-60.655,-57.345,-52.582,-26.645,32.137,54.002,7.992,-18.879,-17.222,24.55634394,-10.59287801,-18.00578888,-29.60173449
DBVT,-78.393,-53.259,-69.703,-0.725,12.635,-41.036,-33.987,-39.708,-60.488,-68.007,-61.881,-118.3069305,-59.01058494,-54.8561739,-49.27749123
DBX,-14.413,-26.909,-23.049,-8.688,0.284,16.73,21.495,19.315,9.244,-18.37,4,12.29298269,2.871017195,2.612635555,2.466255862
DCBO,3917.750339,213.0214513,213.0214513,-15.537,2.288,0.191,55.679,45.279,84.426,13.702,14.793,376.9128968,1552.480616,6811.998644,30696.62913
DCGO,56.305,-8.981,-17.566,12.869,39.37,12.348,-25.546,-53.207,-42.406,-70.658,-37.759,-79.61104017,-16.34822805,-19.65153649,-21.16495626
DCI,-10.687,-15.081,-17.467,0.731,24.764,9.649,20.66,3.276,19.102,25.184,12.61408358,36.739881,22.93958115,19.08940352,16.48685116
DCO,3.389438714,-13.929,-14.804,17.052,10.2115415,-3.601,-9.368,-10.304,16.257,39.259,36.477,45.07641501,14.39477641,8.096073002,7.098537729
DCOM,-6.371,0.388,-10.237,-5.781,-44.873,-32.58,-42.034,-37.761,-0.87,4.325,52.89,49.93700219,23.16661914,22.31808602,12.94522908
DCPH,-75.121,-43.056,-53.191,103.186,29.341,-18.263,-27.389,-15.44,12.843,2.53724817,4.295730233,112.4624817,13.77964343,8.461062517,5.296596379
DCTH,-48.384,-55.306,-75.569,-6.25,37.965,-11.644,6.81,-23.167,138.24,114.987,271.141,471.3158338,841.9921315,1505.090785,2681.924355
DD,-17.711,-21.128,-17.305,-3.708,-1.559,31.689,2.791,-10.335,15.851,8.518,25.745,36.70045679,10.05944423,7.864882981,7.020066872
DDD,-42.881,-60.282,-75.885,-38.876,-15.271,-34.281,-49.327,-75.829,-66.951,-68.514,-35.96101921,-106.8037,-12.25339359,1.840100735,10.80710073
DDI,-67.891,-58.781,-42.043,-20.101,-9.286,-15.865,-8.752,14.526,38.943,37.829,84.091,121.8287169,129.5769925,164.5003231,206.2599577
DDL,56.305,-79.305,-86.042,-19.452,-24.027,-56.916,-47.549,-80.272,-17.667,-5.789,97.664,-13.14097707,-26.41515073,-71.50486923,-82.91231427
DDOG,42.321,-14.357,-62.061,-52.5,-30.391,-23.208,45.212,68.919,40.107,29.414,21.771,98.53522669,37.17289182,32.3241343,28.65814528
DDS,219.597,80.74,43.345,42.428,4.668,-3.918,21.174,1.671,16.689,37.774,-1.013,44.44369111,0.414658684,16.57344423,30.28862821
DE,-1.514,-4.058,-4.223,23.4,24.008,1.456,12.967,-10.172,-1.595,4.476,-7.086,-11.21395801,16.08001113,22.26520485,24.18214838
DEA,-10.94,-14.033,-22.358,-27.474,-27.874,-22.863,-34.629,-22.185,-11.615,-7.009,24.349,-7.35301105,31.24024035,9.513863464,9.570369398
DECK,-18.958,-27.968,-14.402,40.533,71.118,77.227,68.736,104.558,92.191,63.181,60.625,178.8193204,54.50207347,53.15967486,52.2895701
DEI,-9.926,-32.205,-51.616,-51.903,-60.609,-35.481,-25.145,-10.83,-18.274,-29.76288818,-24.82955988,-1.639881844,3.739740986,4.62905495,4.253605242
DELL,-39.87,-51.342,-61.242,-26.351,-25.509,-3.937,87.862,59.508,95.269,173.851,50.771,203.5578653,19.26047968,24.09733124,28.17541767
DENN,-30.802,-32.646,-20.845,-25.032,-14.558,20.908,-25.559,-22.007,-19.426,-33.188,-23.584,-33.12490706,7.718915146,14.82569955,18.6356505
DERM,56.305,18.872,-68.776,-66.525,-59.887,-44,78.829,134.395,100.048,115.179,37.28,278.6067066,161.6137124,183.4322797,189.9054617
DESP,-28.765,-22.242,-56.716,-51.874,-31.208,-11.785,40.771,79.167,78.306,42.283,114.121,205.2796586,85.13302475,72.86946392,63.04859171
DFH,-36.86,-40.953,-36.336,-44.799,-5.463,77.202,106.038,213.793,103.006,27.026,36.676,157.2996936,47.50888605,31.57436686,34.97707203
DFIN,-8.605,25.261,-18.763,18.073,60.414,24.362,57.497,58.302,37.49,37.127,6.811,40.83906142,9.614442497,13.81159413,18.58627138
DFLI,-52.27176886,3.625,10,-46.475,-70.839,-81.293,-95.055,-88.609,-66.55,-65.195,-1.654,-67.49371894,-41.15054667,-64.900221,-71.4349209
DFS,0.485,-20.081,-10.483,-6.401,-12.243,4.367,-21.389,9.946,20.545,37.566,14.1852227,72.23479642,35.02859823,38.93447033,34.19015847
DG,22.287,8.679,8.933,9.513,-10.373,-27.133,-43.717,-44.021,-6.507,-20.956,-39.329,136.1163649,241.4509031,524.8718792,690.06708
DGHI,56.305,18.872,-10.85,-56.883,2.703,22.835,72.263,-6.627,13.721,-25.321,58.475,-39.30080667,24.94055305,-17.70913748,16.27611954
DGICA,-6.18,-5.61,3.164,9.797,1.472,2.488,-2.867,-8.526,-0.552,-5.462,7.893,3.159312263,5.890576737,0.49259569,0.485345748
DGII,7.946,64.306,78.796,73.363,63.245,-6.127,-41.675,-18.063,-22.299,-27.545,21.40942347,-18.08428603,21.1645671,33.23116988,32.81849774
DGLY,-41.176,-35.255,-78.322,-78.807,-82.65,-43.07481684,-43.07481684,-43.07481684,-43.07481684,-62.595,-43.07481684,-3.550448291,29.14332012,-85.21724248,7.681202276
DGX,4.558,-6.025,-6.649,9.378,1.181,2.541,-8.249,-12.704,10.526,7.108,25.225,49.23764223,61.96272362,48.92986047,50.86323543
DH,56.305,18.872,-65.86,-43.31,-55.961,-64.269,-56.182,-18.367,-55.028,-66.126,-28.878,-96.34766977,-53.0919812,-54.42651082,-53.86542775
DHC,-45.586,-53.6,-65.736,-68.581,-61.467,21.839,57.037,222.581,100.201,55.189,66.038,178.5231736,-72.84945291,-165.2035,-138.5018696
DHCC,63.90686759,463.75,5,-25,30.882,-24.612,-19.643,-52,-38.864,-62.647,-40.741,-33.54391155,82.03642199,93.48963723,95.81261667
DHI,-30.196,-17.274,-20.081,5.096,54.815,67.993,57.341,45.8,54.895,35.805,32.01329097,67.53787829,27.04810357,24.03473799,21.92006814
DHIL,7.947,18.184,-4.664,2.245,-8.025,-8.324,-13.927,-22.34,-8.271,-11.34,-3.66,9.965243205,21.73446188,33.79831677,34.05146466
DHR,4.572671818,10.011,-25.141,-4.68,-16.622,-8.427,-19.023,0.216,7.904,3.316,32.737,38.6046102,34.2756091,39.22621468,32.7908944
DHT,-6.803,39.098,44.565,100,50.73,31.622,20.623,0.917,16.062,10.37,-9.617,42.45601896,-5.159817307,-4.792111846,-3.351110793
DHX,76.08,33.673,-18.06249884,-18.06249884,-18.06249884,-18.06249884,-55.968,-48.832,-47.348,-54.499,-35.531,-41.90875457,-7.793112118,1.501878257,7.088351546
DIBS,56.305,-47.289,-61.348,-39.975,-30.261,-45,-22.193,7.516,-3.52,2.078,-10.766,47.24578178,-13.38413127,-18.16501385,-16.29326721
DIN,-22.017,-8.303,-20.66,1.575,-11.841,-19.438,-37.403,-35.622,-31.862,-47.199,-18.941,-32.5682975,6.816750253,16.56297409,18.58158861
DINO,21.943,62.474,87.227,63.07,-9.246,12.492,-9.012,15.66383107,-13.766,15.66383107,-33.143,-25.40068927,-16.56413514,-8.155330449,-0.714711755
DIOD,11.213,-4.429,-26.511,4.974,2.685,2.515,-8.46,-25.479,-6.425,-29.704,-5.962,28.54146027,58.331697,56.86329942,44.02386203
DIS,-22.88,-41.006,-37.292,-61.51,-19.5669,-3.868,-22.436,-11.308,-9.152,-1.749,15.532,-31.08217938,-474.7614275,-359.317894,-426.2785114
DIT,40.51,9.144,42.206,-17.396,4.568,44.971,6.038,14.86,20.959,18.38282007,4.420442368,17.96820069,-29.5128887,-45.1140121,-0.48067552
DJCO,-14.943,-19.829,-18.284,-6.256,8.5,9.618,23.349,18.456,34.423,44.337,16.75796571,76.35734592,30.19019013,25.7374006,22.40306637
DJT,11.08798083,16.5281236,-52.062,-69.127,16.5281236,-49.918,102.558,221.4,50.361,72.661,-22.067,-22.46859289,-66.05617114,8.628708838,-35.13772936
DKL,28.367,26.116,16.247,20.906,-12.56,-20.171,-12.746,-9.818,-13.686,0.1,-16.207,-23.27511231,-211.2011758,215.6522007,117.6676976
DKNG,-72.842,-65.187,-74.072,18.797,86.92,76.726,198.409,116.991,79.364,0.882,18.904,64.27302381,-35.05805072,12.52752085,5.734551032
DKS,45.574,-20.589,-16.62,-11.572,30.023,58.498,2.86,2.362,62.099,80.993,98.623,129.2561864,48.64227192,31.64694814,15.9904452
DLAPQ,-10.192,-25.476,-57.272,-63.715,-65.51051696,-130.314,-41.903,-66.297,-93.608,-65.51051696,-50.62749125,-135.919861,-30.40830864,-18.72655358,-10.26605028
DLB,-1.681794819,-27.142,-42.319,8.977,12.276,16.344,18.098,-2.915,0.689,-16.644,0.517705181,-11.43628675,0.998095619,5.022151306,7.571804884
DLHC,57.567,69.267,-0.983,-29.104,-37.037,-41.977,9.389,18.045,2.323,10.718,2.520279611,15.44095914,10.87223194,10.99684381,11.09872036
DLNG,5.047,-1.303,-19.637,-10.82,-21.321,-10.891,6.015,29.044,35.06,42.593,8.829989626,108.5381937,37.43230122,1.20503232,-12.69943728
DLO,56.305,-59.138,-39.198,-45.696,-36.036,-19.835,-18.096,20.096,-27.29,-62.054,-47.986,-35.86428783,-16.08974682,-13.61364365,-19.38449332
DLPN,-38.1251977,-49.1298031,-49.1298031,-51.081,-47.005,-61.584,-51.466,-23.204,-54.255,-56.186,-60.738,-72.35271024,-13.42632071,-9.04337449,-7.518281838
DLR,-6.681,-17.577,-37.756,-23.945,-32.039,-7.345,31.869,31.426,33.277,25.742,37.92,80.04831262,20.57042057,17.29161172,15.58317728
DLTH,-20.979,-30.177,-48.435,-54.473,-44.57,-45.669,-20.796,-23.167,-35.245,-36.393,-35.196,-50.2469513,-14.85427788,-11.17706704,-8.994202369
DLTR,38.536,62.621,59.403,5.293,-7.13,-16.057,-16.865,-20.509,-24.935,-16.303,-48.692,-31.18161802,-7.442584317,1.426756463,6.740874896
DLX,-42.774,-43.164,-49.105,-40.984,-45.073,-12.728,-2.73,4.031,27.365,0.389,22.234,152.996695,79.17818303,54.82837163,-20.54254408
DM,-90.192,-51.32779668,-51.32779668,-51.32779668,42.857,-30.116,-62.269,-56.533,-60.97,-72.873,-40.578,-103.4497756,-39.15419123,-36.43883905,-33.92181604
DMAC,-73.729,-43.787,-72.422,-34.199,-19.839,49.474,90.244,85.526,73.67,14.437,82.051,120.2908994,13.98971129,15.03566612,15.29257387
DMLP,74.405,62.788,45.322,36.771,28.25785185,28.25785185,28.25785185,28.25785185,28.25785185,-1.705,11.674,65.29952043,39.90959011,-14.62856725,-37.25702479
DMRC,-51.942,-37.819,-70.26,-13.888,43.801,109.028,6.9033,80.072,37.645,-33.14,5.536,26.72959393,34.5919363,20.80896552,1.889129425
DNA,-75.917,-71.471,-77.667,-60.87,-44.444,-30.45,-44.403,-64.60287379,-63.132,-64.60287379,-85.923,-91.75173794,-70.35999281,-85.31815632,-59.66378289
DNB,-36.511,-13.969,-38.543,-32.687,-28.166,-30.821,-24.939,-12.099,-8.431,-8.857,29.521,-3.391157971,5.933243867,2.441690539,1.997763395
DNLI,-55.146,-26.789,-41.856,-17.66,10.805,-30.658,-30.689,-24.618,-5.422,-9.679,39.19,23.92119407,82.72728966,84.00317236,69.54939757
DNMR,-82.107,-69.329,-86.182,-29.471,-13.239,-38.575,-32.245,-61.071,-71.067,-81.52,-53.38294292,-141.9263689,-53.63076415,-57.04500423,-58.88166087
DNN,2.521,5.455,-38.86,-25.694,-9.016,12.931,33.051,79.439,46.334,12.977,29.936,109.6715285,59.4502164,74.14445371,41.35899188
DNOW,1.833,42.255,51.257,41.231,-14.581,17.5726,-15.36,-14.67,27.23,28,28.531,109.6505167,330.4451989,301.8279437,417.3874375
DNTH,-89.564,-73.557,-84.514,-71.635,-36.364,-51.032,-44.719,-58.45304401,-58.45304401,-58.45304401,-58.55211429,-44.59266111,-43.21707715,-45.3357018,-45.5833639
DNUT,-29.2,2.473,-2.372,8.377,-1.697,19.495,-2.586,-13.891,-3.723,-16.01,-12.986,3.641658033,1.764927206,-0.524330708,-4.915012132
DOC,-2.448,-27.091,-32.332,-20,-31.939,-19.339,-32.431,-35.105,-5.981,0.782,39.487,10.7229642,16.34609769,11.12956297,7.99086044
DOC2,-1.267,-8.004,-23.633,-10.31,-19.409,-15.719,-23.435,-24.718,-15.905,-14.21466419,-22.18585555,0.253358112,-30.28933131,-48.54959132,-25.32163287
DOCN,-15.697,-11.352,-71.348,-44.305,-6.282,-25.235,-27.789,7.496,3.71,-18.692,66.415,20.06581435,-10.2712637,-25.07715078,-25.89331763
DOCU,-50.383,-62.545,-81.309,-69.593,-43.086,-33.059,-10.043,13.669,75.361,-10.995,13.543,479.050905,5378.245652,59225.28609,652585.4521
DOLE,56.305,18.872,-24.103,-10.717,30.373,52.036,13.772,0.845,20.573,10.045,35.321,11.41982752,6.94093467,5.285774784,8.607925002
DOMA,-85.484,-90.233,-93.252,-80.119,-72.194,-66.13,-56.364,-49.826,-53.218,-68.73703016,-55.98515001,-40.55030158,-29.56498155,-18.89107507,-6.423443436
DOMH,-61.961,-56.439,-69.014,-58.734,-46.916,-51.22,-51.765,-25.466,-40.748,-48.667,-18.488,-48.88284285,-18.40619467,-3.174265836,-16.04285792
DOMO,-16.999,-53.769,-73.989,-64.002,-74.42,-55.384,-47.876,-47.38,-47.331,-51.214,-35.463,-46.6679489,-4.016546256,-0.173140745,2.201072523
DOOO,-4.02,-7.936,-21.176,-2.489,-1.799,-1.186,-0.985,-17.506,-11.259,-11.773,-14.268,-21.83474179,-6.798558752,-5.667153628,-4.676147287
DOOR,-18.628,-28.411,-23.299,-39.499,-1.465,4.166,17.962,60.929,-6.795,-14.52786626,-13.06342908,-110.2386626,66.88298512,-280.3979594,117.2546835
DORM,-6.181,2.543,-18.897,-5.037,9.754,-10.852,-40.863,2.448,50.261,18.602,105.516,226.7145727,140.8022636,96.9383295,108.8672534
DOV,-0.483,-21.401,-29.069,-4.344,-2.324,14.964,11.108,4.75,26.923,27.172,39.636,63.91080915,20.29188192,14.1472753,0.330301442
DOW,10.288,-15.405,-19.743,-0.627,-23.241,5.605,1.429,-10.993,2.655,-1.564,4.544,16.90880978,7.564061084,6.363724477,4.076063351
DOX,8.794,13.505,24.577,21.29,11.735,-0.403,-2.445,-7.075,-1.308,-5.428,0.885,6.617281264,23.05629009,27.66469354,15.32741396
DOYU,-82.449,-55.7,-67.246,-47.368,-25.899,-21.324,-34.602,-28.333,-32.452,-28.785,-38.90386797,-49.21371845,-49.60865372,-47.87097824,-51.69804778
DPRO,56.305,-72.032,-79.814,-26.778,-2,-4.717,-40.98091879,-40.98091879,-40.98091879,-40.98091879,-83.001,-82.26563881,-69.8825356,-45.62401351,-33.84587886
DPZ,12.567,-24.717,-30.204,1.3958,-39.153,-4.866,5.074,49.094,23.438,5.996,16.729,68.60026819,-4.385314889,34.45982775,16.31047948
DQ,-44.04,36.128,-31.899,-15.396,10.161,-45.065,-46.733,-52.784,-28.295,-57.222,-9.879,41.91223947,176.4321525,193.417504,205.4059078
DRH,1.682,7.317,-18.311,-7.113,-17.51,-14.177,-1.858,5.518,1.395,2.018,9.586,7.280639269,4.852953181,4.940932078,5.675379861
DRI,-10.342,-16.032,-15.66,-4.602,18.198,40.396,8.319,12.144,12.719,-16.147,16.401,15.20076327,9.487476917,29.0044694,11.34558522
DRIO,-64.617,-35.626,-76.527,-32.727,-25.483,-53.264,-74.235,-65.541,-46.156,-73.492,-3.96,-6.443117556,121.7393588,147.8914637,107.816701
DRMA,56.305,-86.667,-88.259,-78.195,-83.787,-89.338,-67.54710125,-67.54710125,-67.54710125,-67.54710125,-89.514,-78.77993656,-67.94564824,-69.29042769,-71.98667938
